Status ,CLF Baselines Report Category 1,CLF Baselines Report Category 2,product,Method,Data Source,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source (short) and notes,Data Source - full,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,,sctg code,FYI Transport Descriptin,waste_rate_category,eol material,DRF Category,,compressive strength (psi),weight classification,Intented Application for insulation ,Service Life [yr] for insulation material,Thickness  (m) when RSI=1 for insulation material,RSI /inch (or 25.4mm) for insulation material (m2C/W),GWP-total (AR5) [kg CO2 eq],GWP-fossil (AR5) [kg CO2 eq],GWP-biogenic (AR5) [kg CO2 eq],GWP-luluc (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP/SFP [kg O3 eq],ADP fossil (MJ),CO2 [kg],CH4 [kg],N2O [kg],Stored Biogenic Carbon?,Biomaterial Type/Species/Category,carbon fration of biomass (may use 0.5 as a default value),mositure content (%),ratio between the molecular mass of CO2 and C molecules,biamass weight percentage of product (%) (base on dry mass).,C (dry mass basis) (based on calculation),%C (dry mass basis) (based on reference),Density Needed?,Density based on mositure content [kg/unit],Density based on oven dry  [kg/unit],Biogenic Carbon Content [kg C/unit],Biogenic CO2 Content [kg CO2/unit],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 20 MPa, w/o AEAs",,,#DIV/0!,,337,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 25 MPa, w/ AEAs",,,#DIV/0!,,361,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 25 MPa, w/o AEAs",,,#DIV/0!,,354,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 30 MPa, w/ AEAs",,,#DIV/0!,,394,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 30 MPa, w/o AEAs",,,#DIV/0!,,379,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 32 MPa, w/ AEAs",,,#DIV/0!,,439,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 35 MPa, w/ AEAs",,,#DIV/0!,,447,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 35 MPa, w/o AEAs",,,#DIV/0!,,422,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 40 MPa, w/ AEAs",,,#DIV/0!,,474,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 40 MPa, w/o AEAs",,,#DIV/0!,,449,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 45 MPa, w/ AEAs",,,#DIV/0!,,529,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 45 MPa, w/o AEAs",,,#DIV/0!,,502,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 50 MPa, w/ AEAs",,,#DIV/0!,,551,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 50 MPa, w/o AEAs",,,#DIV/0!,,536,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Atlantic, 60 MPa, w/o AEAs",,,#DIV/0!,,580,1,m3,Industry,single,industry data,Atlantic region (Canada) ready-mixed concrete industry-average EPD  ,Atlantic Concrete Association. (2022). Atlantic Concrete Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Southwest, 4000 psi",,,#DIV/0!,,375,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Southwest, 5000 psi",,,#DIV/0!,,439,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Southwest, 6000 psi",,,#DIV/0!,,442,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Northwest, 4000 psi",,,#DIV/0!,,362,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Northwest, 5000 psi",,,#DIV/0!,,411,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, U.S. Pacific Northwest, 6000 psi",,,#DIV/0!,,402,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, British Columbia, 35 MPa",,,#DIV/0!,,300,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, British Columbia, 40 MPa",,,#DIV/0!,,313,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Shotcrete,"Shotcrete, British Columbia, 45 MPa",,,#DIV/0!,,337,1,m3,Product,unweighted,qualitative,Collection of shotcrete product EPDs — unweighted average. ,--,FALSE,,2400,kg/m3,,999,Placeholder,d_sprayed,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Expanded polystyrene (EPS) Type I,CLF 2025 Material Baselines,https://www.atlasmoldedproducts.com/uploads/resources/Environmental/EPS-IA-Insulation-EPD.pdf,1,Baseline,2.53,1,1 m2@RSI-1,Industry,single,industry data,"EPS industry-average EPD (EPS-IA, 2023). See EPD to scale results for other EPS types. ",EPS Industry Association (EPS-IA). (2023). Environmental Product Declaration: Expanded Polystyrene Insulation.,TRUE,North America,15,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.0401,0.633416459,2.53E+00,,,,8.35E-03,3.97E-03,2.11E-07,1.25E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Expanded polystyrene (EPS) Type I,N/A,,#VALUE!,High-80th%,N/A,1,1 m2@RSI-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Expanded polystyrene (EPS) Type I,N/A,,#VALUE!,Low-20th%,N/A,1,1 m2@RSI-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Fiberglass board,CLF 2025 Material Baselines,https://insulationinstitute.org/wp-content/uploads/2025/08/071423_EPD_Fiberglass-Board.pdf,1,Baseline,5.02,1,1 m2@RSI-1,Industry,single,industry data,"Fiberglass board industry-average EPD (NAIMA, 2023c) ",NAIMA. (2023). Environmental Product Declaration: Fiberglass Board. Smart EPD.,TRUE,North America,57.62,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Others",75,0.045,0.564444444,5.02,,,,1.29E-02,1.92E-03,7.82E-10,1.85E-01,8.86E+01,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Fiberglass board,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3cm005,0.818035427,High-80th%,5.08,1,1 m2@RSI-1,N/A,N/A,N/A,700 Series Fiberglass Insulation,Owens Corning. (2024). ,TRUE,North America,68.3,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Others",75,0.033,0.76969697,6.21,,,,2.12E-02,2.83E-03,1.41E-07,2.73E-01,1.10E+02,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Fiberglass board,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3y5jee,1.541666667,Low-20th%,3.33,1,1 m2@RSI-1,N/A,N/A,N/A,Black Theater,Isover Saint-Gobain ,TRUE,North America,48,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Others",50,0.0326,0.779141104,2.16,,,,1.11E-02,2.20E-03,2.39E-07,9.50E-04,3.85E+01,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Heavy density mineral wool board,CLF 2025 Material Baselines,https://smartepd.com/epd-library/6516fb953571e1a858f7ff65,1,Baseline,6.82,1,1 m2@RSI-1,Industry,single,industry data,"Heavy density mineral wool board industry-average EPD (NAIMA, 2023e) ",NAIMA. (2023). NAIMA Mineral Wool Insulation Industry Average EPD: Heavy Density Board Product.pdf. Smart EPD,TRUE,North America,99.9,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Roof, Others",75,0.0329,0.772036474,6.82,,,,2.08E-02,1.95E-02,3.00E-06,2.82E-01,6.48E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Heavy density mineral wool board,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec371y6d,1.052410901,High-80th%,5.02,1,1 m2@RSI-1,N/A,N/A,N/A,Thermafiber Mineral Wool Insulation - heavy density board - unfaced,Owens Corning,TRUE,North America,96,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Roof, Others",75,0.0338,0.75147929,4.77,,,,2.99E-02,1.29E-02,4.28E-07,2.92E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,Heavy density mineral wool board,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3td663,0.995983936,Low-20th%,2.48,1,1 m2@RSI-1,N/A,N/A,N/A,Thermafiber® Industrial Felt 60,Owens Corning,TRUE,North America,96,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Roof, Others",75,0.035,0.725714286,2.49,,,,9.84E-03,2.44E-03,3.40E-07,1.74E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, aluminum foil facer",CLF 2025 Material Baselines,https://info.nsf.org/Certified/Sustain/ProdCert/EPD10042.pdf,1,Baseline,4.1,1,1 m2@RSI-1,Industry,single,industry data,"Polyiso wall insulation boards industry-average EPD (PIMA, 2020b) ",Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Wall Insulation Boards. NSF. https://www.polyiso.org/page/EPDs ,TRUE,North America,49.1,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Exterior Wall,75,0.022,1.154545455,4.1,,,,2.19E-02,8.17E-03,2.21E-07,2.42E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, aluminum foil facer",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, aluminum foil facer",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, GRF facer",CLF 2025 Material Baselines,https://cdn.ymaws.com/www.polyiso.org/resource/resmgr/health&environment/epd_roofinsulation_eng_sept_.pdf,1,Baseline,2.11,1,1 m2@RSI-1,Industry,single,industry data,"Polyiso roof insulation boards industry-average EPD (PIMA, 2020a) ",Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Roof Insulation Boards. NSF. https://www.polyiso.org/page/EPDs,TRUE,North America,33.84,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Roof,40,0.025,1.016,2.11,,,,1.05E-02,3.70E-03,1.51E-07,1.09E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, GRF facer",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, GRF facer",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, CGF facer",CLF 2025 Material Baselines,https://cdn.ymaws.com/www.polyiso.org/resource/resmgr/health&environment/epd_roofinsulation_eng_sept_.pdf,1,Baseline,2.95,1,1 m2@RSI-1,Industry,single,industry data,"Polyiso roof insulation boards industry-average EPD (PIMA, 2020a) ",Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Roof Insulation Boards. NSF. https://www.polyiso.org/page/EPDs,TRUE,North America,37.64,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Roof",40,0.025,1.016,2.95,,,,1.41E-02,6.71E-03,2.11E-07,1.55E-01,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, CGF facer",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, CGF facer",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, wall",CLF 2025 Material Baselines,"Polyiso wall and roof insulation boards industry-average 
EPDs (PIMA, 2020a; 2020b). Baseline = unweighted average 
of industry EPD values for aluminum-foil-faced and CGF 
polyiso boards. Parent category baseline.*",0.992907801,Baseline,3.5,1,1 m2@RSI-1,Industry,multi-unweighted,industry data,"Polyiso wall and roof insulation boards industry-average EPDs (PIMA, 2020a; 2020b). Baseline = unweighted average of industry EPD values for aluminum-foil-faced and CGF polyiso boards. Parent category baseline.","Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Wall Insulation Boards. NSF. https://www.polyiso.org/page/EPDs 
Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Roof Insulation Boards. NSF. https://www.polyiso.org/page/EPDs",TRUE,North America,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Exterior Wall,57.5,0.0235,1.080851064,3.525,,,,1.80E-02,7.44E-03,2.16E-07,1.99E-01,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, wall",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, wall",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, roof",CLF 2025 Material Baselines,"Polyiso roof insulation boards industry-average EPD (PIMA, 
2020a). Baseline = unweighted average of industry EPD 
values for GRF and CGF polyiso boards. Parent category 
baseline",0.988142292,Baseline,2.5,1,1 m2@RSI-1,Industry,multi-unweighted,industry data,"Polyiso roof insulation boards industry-average EPD (PIMA, 2020a). Baseline = unweighted average of industry EPD values for GRF and CGF polyiso boards. Parent category baseline.",Polyisocyanurate Manufacturers Industry Association (PIMA). (2020). Environmental Product Declaration: Polyiso Roof Insulation Boards. NSF. https://www.polyiso.org/page/EPDs,TRUE,North America,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Roof,40,0.025,1.016,2.53,,,,0.0123,0.005205,0.000000181,0.132,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, roof",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Polyiso, roof",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Extruded polystyrene (XPS) board, ≤25 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec38b0nq,1,Baseline,8.9,1,1 m2@RSI-1,Product,unweighted,sampling fraction,"XPS product EPD (Owens Corning, 2024). Includes modules A1–A3, B1, and C4 to account for blowing agent emissions. ",Owens Corning. (2024). Environmental Product Declaration: FOAMULAR NGX XPS Insulation. SCS Global Services.,TRUE,North America,1.55,lb/ft3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,25,N/A,"Exterior Wall, Roof",75,0.02884424,0.880591758,8.9,,,,1.54E-02,7.38E-03,1.92E-05,2.00E-01,9.14E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Extruded polystyrene (XPS) board, ≤25 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3mqfzj,2.394557823,High-80th%,70.4,1,1 m2@RSI-1,N/A,N/A,N/A,"Styrofoam Brand XPS, all the environmental impacts  included A1-A3",DuPont (2022),TRUE,North America,26.92,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Roof",75,0.0253,1.003952569,29.4,,,,6.14E-03,5.60E-04,2.01E-09,1.22E-01,9.01E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Extruded polystyrene (XPS) board, ≤25 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3e5b23,1.678062678,Low-20th%,5.89,1,1 m2@RSI-1,N/A,N/A,N/A,"Styrofoam ST-100 XPS, all the environmental impacts  included A1-A3",DuPont (2021),TRUE,North America,26.96,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Roof",75,0.0276,0.920289855,3.51,,,,5.27E-03,4.85E-04,4.05E-09,1.07E-01,8.26E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Board insulation ,"Extruded polystyrene (XPS) board, 40 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec38b0nq,1.060695115,Baseline,10.9,1,1 m2@RSI-1,Product,unweighted,sampling fraction,"XPS product EPD (Owens Corning, 2024). Includes modules A1–A3, B1, and C4 to account for blowing agent emissions. ",Owens Corning. (2024). Environmental Product Declaration: FOAMULAR NGX XPS Insulation. SCS Global Services.,TRUE,North America,1.8,lb/ft3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,40,N/A,"Exterior Wall, Roof",75,0.02884424,0.880591758,10.27628,,,,0.016838162,0.008343646,2.23E-05,0.20248787,10.249209,,,,No,,,,,,,,,,,,,,,,,,
