scenario,r,state,gea,interconnect,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
Decarb100by2035,p127,NY,NYISO,eastern,2030,146237820,3705963.5,2236917.8,414225.1,152594930,140979578.2,109128240,14920523,24820742,0.0359,0.054,0.15,125757.05,32819.8,0.82,0.79,80.5,2,0.28,11.7,494.9,0.11,80.7,26.5,107.1,93.9,2.3,0.32,13.4,589.4,0.12,94,31,125,130.7,4.8,0.74,14.8,660.6,0.14,131,34.5,165.6,294.1,6.9,0.8,48,2098.6,0.22,294.6,110.6,405.2,13086691.6,319.3,45.7,1897272.4,80416.5,17.5,13108683.2,4298447.3,17407130.5,0,32.35,23.14,8.91,64.44,34.85,25.87,9.47,70.24,2360.8,1318.1,3679,162495150,43466696,3163835,1521363.2,0,28283546,0,0,0,2977650.8,25515994,0,227.9,0,28033044,26688194,4012594.8,1809661,0,7735839,29136102,3617102.8,2276.3,287.3,0,0,0,0,2177,8923,0,2,0,4745.1,3341.3,8138.4,1426.8,0,4007.7,1050.2,8020.8,9105.1,11414.4,0,16.5,0.7,0,0.7,0
Decarb100by2035,p127,NY,NYISO,eastern,2035,159741300,3164546,1766524.8,574458.5,165246820,153996815.7,114621976,39249068,16502123,0.0359,0.054,0.15,161195,35284.4,0.94,0.88,27.4,0.7,0.09,5.3,175.3,0.06,27.5,10.6,38,16.5,1.1,0.13,8.9,364.8,0.08,16.5,19.8,36.4,0,0,0,0,0,0,0,0,0,64.5,1.3,0.15,18.6,478.7,0.08,64.6,32.9,97.5,3905894.4,93.2,13,759293.8,24983.9,8.9,3912227,1506239.7,5418466.7,0,54.99,29.19,0,84.18,59.32,32.25,0,91.56,1783638.2,198101.3,1981739.6,142499870,50624840,2695974.8,1116246.5,0,26495812,0,0,0,3594173.5,8013438.5,0,359.6,0,24401480,26688194,1059656.4,1403876.9,0,7602025.5,27788950,11639689,2276.3,232.3,0,0,0,0,2673.7,8923,0,2,0,4766.8,3341.3,7289.4,1426.8,0,4007.7,3429,8020.8,9105.1,11414.4,0,0,0.7,0,0.7,376.1
Decarb100by2035,p127,NY,NYISO,eastern,2040,199063550,1288735.2,2739708.2,725864.6,203817860,191907508.8,122437950,47052720,24184634,0.0359,0.054,0.15,211096.48,38692,1,1,0,0,0,2.1,4.7,0.04,0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,0.7,0.08,12.9,279.4,0.08,32.2,21.3,53.5,0,0,0,382207.3,850.8,7.7,0,409669.5,409669.5,0,58.96,37.51,7.21,103.76,63.31,40.9,7.64,111.92,2802155.2,123675,2925830.2,180953950,81379900,1097046.9,1116246.5,0,25154990,0,0,0,3864052.5,0,0,0,0,25911692,37735550,0,2209642.2,6348877,7684833.5,58052948,11778073,1004.4,232.3,0,0,0,0,2877.2,0,0,0,0,4796.8,6376.3,0,2189.2,12984.3,4007.7,3429,16045.7,4017.7,17514,0,0,0.7,11.8,1,265.2
Decarb100by2035,p127,NY,NYISO,eastern,2045,220957310,1075420.6,2813994.8,791412.5,225638110,213014510.2,124056300,51610020,27279364,0.0359,0.054,0.15,208581.41,42537.9,1,1,0,0,0,1.9,4.3,0.04,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2.2,0.23,18.8,875.9,0.1,106.2,44.9,151.1,0,0,0,386921.7,862,7.8,0,414747.1,414747.1,0,67.89,36.1,9.64,113.73,72.62,39.21,10.22,122.16,4441233.5,375224.2,4816457.5,201307470,101581820,914062.6,1116246.5,0,25038912,0,0,0,4582470.5,0,0,0,0,25959532,38271470,0,2267416,6158008,11966736,73280450,11752171,810.7,232.3,0,0,0,0,3424.8,0,0,0,0,4833.1,6376.3,0,2189.2,16573.1,6208.1,3429,20845.7,3242.9,17514,0,0,0.7,15.8,1,256.7
Decarb100by2035,p127,NY,NYISO,eastern,2050,241539630,4243682.5,3133080.2,879502.4,249795920,232857561.2,115097970,53787616,36250484,0.0359,0.0539,0.15,209107.06,46366.8,1,1,0,0,0,1.5,3.2,0.03,0,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6,3.6,0.44,24.2,988.6,0.15,70.8,53.7,124.5,0,0,0,339054,748.2,6.7,0,363191.9,363191.9,0,60.24,36.8,7.89,105,64.84,40.55,8.38,113.85,1255772.4,807962,2063734.4,232261980,134697940,3611976.5,1116246.5,0,25179092,0,0,0,5234075.5,0,0,0,0,27936858,32830016,0,2529687,4360171.5,38528628,79065930,11869311,2835.9,232.3,0,0,0,0,3933.5,0,0,0,0,4869.3,5174.2,0,2189.2,19454.7,19256,3429,21667.7,11634.8,17514,0,0,0.7,15.2,1,234.9
Decarb100by2035,p128,NY,NYISO,eastern,2025,22183086,685548.2,0,100908.7,22969542,21385559,21226842,9784483,108527.5,0.0359,0.054,0.15,128091.97,5072.1,0.21,0.41,516.1,17.3,3.17,67.4,2191.7,0.88,517.5,133,650.5,370.8,12.5,2.19,48.3,1758.6,0.59,371.8,100.9,472.7,247,11,1.71,26.3,1319.7,0.27,247.8,65.7,313.5,679.7,25,4.23,82.6,3284,0.98,681.6,180.7,862.2,6860715.5,230.4,42.2,896409.3,29135,11.6,6879091.5,1767808.5,8646900,0,47.54,25.28,0,72.82,50.8,28.12,0,78.92,1136.5,6314.3,7450.8,13293587,1742700.4,580756.6,454506.4,0,0,0,0,0,922611.9,4231414.5,0,424835.5,0,0,0,5859374,0,0,325778.6,0,494309.8,478.2,99.3,0,0,0,0,672.5,665.7,0,814.3,0,0,0,2960.7,0,0,151.5,132,0,1912.7,0,0,0,0.52,0,0,0
Decarb100by2035,p128,NY,NYISO,eastern,2030,23907238,998186.2,0,73442.6,24978866,23047608.1,10491078,5633867.5,1566385.2,0.0359,0.054,0.15,128091.97,5371.1,0.75,0.74,146.6,4.5,0.79,19.4,643,0.22,147,38.6,185.6,153.3,4.6,0.78,20.5,722.4,0.22,153.6,42.1,195.7,130.5,4.8,0.73,14.8,659.5,0.14,130.8,34.5,165.3,369.5,8.5,1.08,50.7,2487.8,0.28,370.1,124.9,495,3065695.7,95,16.5,406140.6,13445.1,4.6,3073041.9,808052.8,3881094.7,0,33.69,23.57,8.08,65.79,36.22,26.39,8.65,71.71,159650.6,63508.5,223159.2,20911384,14487789,845394,454506.4,0,0,0,0,0,1579252.6,2752237.8,0,245486.8,0,0,0,2125970.8,0,0,319732.3,0,12588803,723.7,99.3,0,0,0,0,1185.3,665.7,0,610.6,0,0,0,2754.7,0,0,151.5,3311.8,0,2894.9,0,0,16.5,0.7,0,0.7,0
Decarb100by2035,p128,NY,NYISO,eastern,2035,26253144,770312,0,77334,27100790,25309049.7,7905593,5645605,1936156,0.0359,0.054,0.15,162158.61,5806.9,0.87,0.85,76.3,2.2,0.36,10.3,383,0.1,76.4,21.8,98.2,73.8,2.2,0.35,11.6,451.4,0.11,73.9,25.1,99,0,0,0,0,0,0,0,0,0,199,4.8,0.68,29.5,1231.8,0.2,199.3,66.3,265.6,1783812.2,51,8.4,241656.4,8958.1,2.3,1787618,509242.9,2296860.8,0,70.27,29.49,0,99.75,75.58,32.48,0,108.07,4476076,310432.9,4786509,23391342,19195198,653870.8,454506.4,0,0,0,0,0,1845063.8,1583011.6,0,494822.6,0,0,0,1009932.3,0,0,307428.6,0,17042704,723.7,99.3,0,0,0,0,1547.9,665.7,0,610.6,0,0,0,2175.5,0,0,151.5,5571,0,2894.9,0,0,0,0.7,0,0.7,376.1
Decarb100by2035,p128,NY,NYISO,eastern,2040,30949036,2132967.8,0,131104,33213108,29836276.8,11270694,10503899,2345329.8,0.0359,0.054,0.15,219091.44,6397.6,1,1,0,0,0,0.8,1,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0.12,13.2,332.7,0.09,43.1,23.1,66.1,0,0,0,19539.2,23.9,0.1,0,20274,20274,0,61.67,37.7,5.73,105.22,67.36,43.09,6.13,116.7,2013197.8,138944,2152142,25054538,21942414,1819088.6,454506.4,0,0,0,0,0,2117652.8,0,0,0,0,0,0,0,0,838529.4,319177.3,0,19505584,1995.6,99.3,0,0,0,0,1629.7,0,0,0,0,0,0,0,0,1304,151.5,5571,0,7982.3,0,0,0,0.7,11.8,1,265.2
Decarb100by2035,p128,NY,NYISO,eastern,2045,34012092,2358518.5,0,144862.6,36515470,32789261.3,14105317,12500556,1701188.2,0.0359,0.054,0.15,226538.17,7062.2,1,1,0,0,0,0.8,0.9,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9,1.9,0.19,16.3,730.2,0.09,87,38.1,125.1,0,0,0,19539.2,23.9,0.1,0,20274,20274,0,74.61,37.16,7.87,119.8,82,42.38,8.47,133.02,1814713.8,132323.8,1947037.6,25716104,22410154,2005534.6,454506.4,0,0,0,0,0,2385138.2,0,0,0,0,0,0,0,0,845908.8,320948.2,0,19704068,2189.3,99.3,0,0,0,0,1815.4,0,0,0,0,0,0,0,0,1395.8,151.5,5571,0,8757.1,0,0,0,0.7,15.8,1,256.7
Decarb100by2035,p128,NY,NYISO,eastern,2050,36597292,2854627.2,0,167212.5,39619132,35281484,16073122,14382838,2008152.2,0.0359,0.054,0.15,219934.35,7725.6,1,1,0,0,0,0.7,0.9,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,3.6,0.45,24.1,1023.5,0.15,72.4,54.6,127.1,0,0,0,19539.2,23.9,0.1,0,20274,20274,0,66.31,36.97,6.37,109.73,72.9,42.58,6.87,122.44,789681.2,155538.8,945220,27244444,23546010,2430339,454506.4,0,0,0,0,0,2538501.2,0,0,0,0,0,0,0,0,813588.7,278409.9,0,20729100,2235.4,99.3,0,0,0,0,1947.1,0,0,0,0,0,0,0,0,1395.8,125,5571,0,8941.6,0,0,0,0.7,15.2,1,234.9
Decarb100by2035,p129,VT,ISONE,eastern,2025,6177252.5,12004.6,0,169917.1,6359174,5955114.4,5611497,95346.7,16474850,0.036,0.054,0.135,117518.08,1285.5,1,1,0.1,0,0,0.9,1.2,0,0.1,0.9,1,0.5,0,0,1,4.7,0,0.5,1.2,1.7,157,4.4,0.6,18.1,1212.2,0.11,157.3,54.2,211.5,91.9,4.6,0.65,11.1,586.5,0.07,92.2,28.6,120.8,1495.2,0.1,0,20620.6,28,0.1,1500.3,21480.4,22980.6,0,11.32,21.67,0,32.99,12.11,23.41,0,35.52,113319.2,184052.1,297371.3,22739246,747677.2,10233.7,571986.8,0,20253240,0,0,0,173830.7,0,0,0,0,1154198.6,0,1908.9,0,0,209308.2,364538.4,0,10,81.1,0,0,0,0,186.8,0,0,0,0,331.3,0,9,0,0,163.3,0,150.2,40,0,0,0,0.63,0,0,0
Decarb100by2035,p129,VT,ISONE,eastern,2030,6828601,16668.6,0,175079.9,7020349.5,6583024.4,6152755.5,78659.4,17176574,0.036,0.054,0.135,117518.08,1421.7,1,1,0,0,0,0.3,0.4,0,0,0.3,0.3,0.2,0,0,0.3,1.8,0,0.2,0.4,0.6,107,2.4,0.29,12.5,752.8,0.06,107.1,34.9,142.1,104.7,2.4,0.27,15.5,755.1,0.07,104.8,38,142.8,640.3,0,0,6457.4,9.1,0,642.4,6736.4,7378.8,0,11.03,21.51,0,32.55,11.79,23.26,0,35.05,117013,192921.4,309934.5,24118264,867593.9,14208.1,188967.2,0,21848158,0,0,0,274611.9,0,0,0,0,1198518,0,818.7,0,0,222939.2,370042.8,0,10,29.1,0,0,0,0,277.3,0,0,0,0,331.3,0,9,0,0,163.3,0,150.2,40,0,0,0,0.71,0,0,0
Decarb100by2035,p129,VT,ISONE,eastern,2035,7673859,12414.5,0,200259.6,7886533,7397870.3,6647708.5,204910,21479882,0.036,0.054,0.135,122327.64,1606.9,1,1,-251.6,0,0,10.5,12.9,0.05,-251.6,10.9,-240.7,-255.3,0,0,10.8,15.2,0.05,-255.3,11.3,-244,0,0,0,0,0,0,0,0,0,34.4,0.7,0.08,12.5,254.4,0.06,34.4,20.1,54.5,-7337744.9,0,0,307010.3,376.6,1.4,-7337741.8,318607.4,-7019134.4,9897701.9,41.03,22.55,0,63.58,43.63,24.3,0,67.93,405303,199057.3,604360.3,29161508,1238824.5,10573.6,188967.2,8406244,18111332,0,0,0,311234.8,0,0,0,0,1204409.1,0,1154,0,0,232082,695507.8,0,10,29.1,1538.4,0,0,0,315.5,0,0,0,0,331.3,0,9,0,0,163.3,0,287.2,40,0,0,0,0.75,0,0,376.1
Decarb100by2035,p129,VT,ISONE,eastern,2040,8545291,0,0,220178.4,8765470,8237953.1,3347815.8,289140.7,23947510,0.036,0.054,0.135,164058.9,1801.7,1,1,-211.9,0,0,8.7,10.8,0.04,-211.9,9.1,-202.8,-217.5,0,0,9.1,15.9,0.04,-217.5,9.6,-207.9,0,0,0,0,0,0,0,0,0,20.5,0.5,0.06,14.2,177.6,0.08,20.5,19.5,40.1,-6869453.3,0.1,0,283221.8,351.6,1.3,-6869442.8,294047.9,-6575394.9,9897827.7,50.1,29.43,0,79.53,53.18,31.63,0,84.81,2235979,126556.2,2362535.2,32423898,5417654,0,41652,7872340,17826916,0,0,0,385536,0,0,0,0,1261382.9,0,3950.3,0,0,262453.2,4769664.5,0,0,9.1,1538.4,0,0,0,339.1,0,0,0,0,334.3,0,9,0,0,163.3,0,1727.2,0,0,0,0,0.75,0,0,265.2
Decarb100by2035,p129,VT,ISONE,eastern,2045,9364706,0,0,218363,9583069,9027896.3,2478186,319488.9,24392450,0.036,0.054,0.135,148145.33,1989.2,1,1,-198.4,0,0,8.2,10.2,0.04,-198.4,8.5,-189.9,-202.1,0,0,8.5,15,0.04,-202.1,8.9,-193.2,0,0,0,0,0,0,0,0,0,105.9,2.2,0.24,19,828.8,0.09,106,43.7,149.7,-6677257.4,0.1,0,275334.9,341.8,1.2,-6677247.3,285859,-6391388.3,9897827.7,60.64,27.28,0,87.92,64.23,29.43,0,93.66,3847284,156791.5,4004075.5,33656030,7104883,0,41652,7652075,17591304,0,0,0,403554.4,0,0,0,0,1262288.2,0,3827.9,0,0,257300.6,6444028,0,0,9.1,1538.4,0,0,0,367.1,0,0,0,0,334.3,0,9,0,0,163.3,0,2597.2,0,0,0,0,0.75,0,0,256.7
Decarb100by2035,p129,VT,ISONE,eastern,2050,10051841,0,0,276332.6,10328174,9690341.8,-1474939,1280254.5,30572660,0.036,0.054,0.135,149786.66,2155.3,1,0.99,-143.4,0,0,5.9,7.3,0.03,-143.4,6.1,-137.3,-138.5,0.1,0.01,6.2,27.8,0.03,-138.5,7,-131.5,0,0,0,0,0,0,0,0,0,62,3.5,0.4,28.1,1158.3,0.14,62.2,62.7,124.9,-5681488.1,0.1,0,234332,289.3,1.1,-5681482.4,243240.4,-5438241.9,9897701.9,53.38,27.89,0,81.27,56.72,30.18,0,86.9,1463052.9,62370.4,1525423.2,39620580,11803113,0,41652,6509948.5,19975468,0,0,0,500777,0,0,0,0,1288234.8,0,2162.9,0,0,273690,11028646,0,0,9.1,1538.4,0,0,0,397.8,0,0,0,0,334.3,0,9,0,0,146.4,0,3251.8,0,0,0,0,0.75,0,0,234.9
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2025,30433060,81156.2,0,328920.4,30843136,29339288.4,6846853.5,8697245,15441517,0.0359,0.0539,0.1435,117251.7,7387,0.7,0.64,120.5,2.3,0.23,14.2,1125.6,0.05,120.6,47.8,168.4,171.3,6.6,0.85,17.7,1344.6,0.09,171.7,57.8,229.5,182.3,7,0.92,18.6,1389.7,0.1,182.7,60,242.7,478.3,29.2,4.08,42.1,2860,0.27,480.3,127.4,607.7,4528176.9,85.3,8.5,535547.1,42307,2,4533049.8,1796832.1,6329882,0,30.78,25.13,0,55.91,32.69,27.4,0,60.09,10934.7,1683132.8,1694067.6,37587410,23996282,69117.3,30208.9,0,0,0,0,0,809065.6,10980677,0,414024.4,0,2097098.4,0,0,0,0,22719004,468211.2,0,48.8,6.6,0,0,0,0,491.5,4709,0,1182.8,0,1039.4,0,0,0,0,8317,0,126,195.2,0,0,0,0.29,0,0,0
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2030,33898172,3786910.5,0,516249.4,38201330,32679846.7,6872231,15963157,24121202,0.0359,0.0539,0.1435,117251.7,8360.8,0.79,0.76,82.1,1.5,0.15,9.7,619.4,0.04,82.2,28.2,110.3,105.5,2.8,0.32,12.1,753.6,0.05,105.6,34.5,140.2,142.3,5.4,0.68,14.4,923.7,0.06,142.6,41.9,184.5,278.6,7.8,0.92,37.2,1957.6,0.16,279.1,95.6,374.7,3805177.4,71.7,7.2,450138.8,28715.3,1.7,3809272.3,1306305.9,5115578.3,0,24.57,23.09,0,47.66,27.64,28.06,0,55.69,7241.3,1039655.8,1046897.1,46359376,31329098,3224840.5,30208.9,0,0,0,0,0,1412105,9489275,0,183247.4,0,2102706,0,0,0,0,29445088,471904.6,0,2241.2,6.6,0,0,0,0,806.9,4165.9,0,1120.5,0,1039.4,0,0,0,0,10348.2,0,126,8964.8,0,0,0,0.44,0,0.44,0
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2035,40865260,5299401.5,15012277,625888.2,61802828,39396576.7,8938768,18308186,28929884,0.0359,0.0539,0.1435,152477.34,9656,0.99,0.98,5,0.1,0.01,0.6,38,0,5,1.7,6.8,6.5,0.2,0.02,1.3,67.8,0.01,6.6,3.4,9.9,0,0,0,0,0,0,0,0,0,64.2,1.3,0.14,12,474.9,0.05,64.3,26.2,90.5,364437.7,6.9,0.7,43682.8,2750.9,0.2,364829.9,125703,490532.9,0,36.92,21.49,0,58.41,47.66,34.89,0,82.55,27795.7,4107219.2,4135015.2,72424530,52864060,4513007.5,30208.9,0,0,0,0,0,1615585.2,957876.9,0,0,0,1741235.2,0,0,11979716,338422.5,50208680,1039794.8,0,3116.3,6.6,0,0,0,0,1025.6,3946.9,0,0,0,1039.4,0,0,5332.9,1222.8,18091.6,0,306,12465,42663.3,0,0,0.44,0,0.56,376.1
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2040,45930396,5092100.5,19725928,600627.4,71349060,44279688,9629903,15275762,29814496,0.0359,0.0539,0.1435,151611.91,11167.8,0.99,0.97,5,0.1,0.01,0.6,38.1,0,5.1,1.7,6.8,8,0.2,0.02,1.4,75.2,0.01,8,3.6,11.6,0,0,0,0,0,0,0,0,0,57.6,1.2,0.13,11.4,448.9,0.05,57.7,24.8,82.4,433492.7,8.2,0.8,51840.3,3272,0.2,433959.2,149397.5,583356.6,0,36.08,21.33,0,57.41,50.42,35.59,0,86.01,48181.2,11318475,11366656,85887784,61719148,4337262.5,30208.9,0,0,0,0,0,1350461.9,1182538.2,0,0,0,1666224,0,0,15762061,1190344.9,59349270,1019409.3,0,3067.5,6.6,0,0,0,0,1068.5,4640.5,0,0,0,1039.4,0,0,7011.9,1222.8,23307,0,306,12269.8,56095.4,0,0,0.44,0,0.68,265.2
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2045,50699252,8060899,20327160,665828.4,79753144,48877382.5,11400982,17540860,33021380,0.0359,0.0539,0.1435,149501.44,12679.6,0.99,0.97,3.8,0.1,0.01,0.5,28.9,0,3.8,1.3,5.2,6.1,0.2,0.02,1.3,74.3,0.01,6.1,3.6,9.7,0,0,0,0,0,0,0,0,0,55.5,2,0.2,15.9,788.1,0.06,55.6,39.4,95,364645.8,6.9,0.7,43707.4,2752.5,0.2,365038.2,125774.4,490812.7,0,39.08,21.22,0,60.31,58.1,35.87,0,93.97,52410.6,12542084,12594494,95233660,68352160,6850834.5,30208.9,0,0,0,0,0,1367850.6,997055.1,0,0,0,1757448,0,0,16247485,998471.2,65969130,1015179.9,0,4937.6,6.6,0,0,0,0,1121.6,4875.3,0,0,0,1039.4,0,0,7011.9,1222.8,25792,0,306,19750.3,56095.4,0,0,0.44,0,0.8,256.7
Decarb100by2035,p13,NV,NorthernGrid_South,wscc,2050,55422376,14110600,22087494,853713.4,92474184,53430812.9,6356838,17910720,45321612,0.0359,0.0539,0.1435,142658.06,14217.9,0.99,0.98,2.8,0.1,0.01,0.3,21.1,0,2.8,1,3.8,5.3,0.2,0.02,1.3,72.4,0.01,5.3,3.5,8.7,0,0,0,0,0,0,0,0,0,66.4,2.7,0.27,20.3,1076.1,0.08,66.6,52.4,118.9,335749.5,6.3,0.6,40293.9,2534.4,0.1,336110.8,115859.3,451970.1,0,33.12,19.49,0,52.6,52.86,34.97,0,87.83,76529,10092561,10169090,119885070,86117340,12005397,30208.9,0,0,0,0,0,1085989.1,923760.9,0,0,0,2093140.2,0,0,17670768,1044455.4,84040296,991061.5,0,8410.9,6.6,0,0,0,0,1200.7,4830.3,0,0,0,1039.4,0,0,7011.9,1222.8,30576.7,0,306,33643.4,56095.4,0,0,0.44,0,0.9,234.9
Decarb100by2035,p130,NH,ISONE,eastern,2025,12047889,0,0,75325.6,12123215,11614676.4,11013531,5206393,7258164,0.0359,0.054,0.135,119526.12,2718,0.99,0.99,4.5,0.1,0.01,10.8,62.1,0.16,4.5,12.7,17.3,4,0.1,0.01,8.5,52,0.12,4,10.1,14.1,329.8,9.3,1.26,37.9,2537.1,0.24,330.4,113.6,443.9,94.7,4.8,0.67,11.5,605.7,0.07,95,29.6,124.6,64203.3,1.2,0.1,153663.1,879.7,2.3,64272.4,180497.5,244769.9,0,11.82,23.78,0,35.6,12.61,25.61,0,38.22,65756.6,56001.7,121758.3,14174986,1109684.1,0,1540302.4,0,0,0,0,0,286368.3,160811,0,0,0,1395154.6,9969034,0,0,0,207810.8,615505,0,0,217.9,0,0,0,0,232.8,1206.4,0,0,0,506.5,1248.1,0,0,0,112.4,0,211.9,0,0,0,0,0.21,0,0,0
Decarb100by2035,p130,NH,ISONE,eastern,2030,13437046,0,0,79179.6,13516226,12953845.9,12091681,6040967,6717840,0.0359,0.054,0.135,119526.12,3027.5,0.99,0.99,4.9,0.1,0.01,9.9,55.7,0.16,4.9,11.6,16.5,4.1,0.1,0.01,7.3,44.3,0.11,4.1,8.7,12.8,264.5,6.1,0.72,30.9,1858.8,0.15,264.9,86.3,351.2,106.5,2.4,0.27,15.7,768.3,0.07,106.7,38.6,145.3,70021.5,1.3,0.1,140247.8,791,2.2,70096.8,164423.3,234520.1,0,11.46,23.23,0,34.68,12.2,25,0,37.21,27862.5,53796.8,81659.4,14193099,1424545.1,0,1222838.1,0,0,0,0,0,555216.6,164521.7,0,8026.1,0,1404133.6,9969034,0,0,0,215929.4,653399.1,0,0,174.8,0,0,0,0,429.3,1206.4,0,55.1,0,507.5,1248.1,0,0,0,112.4,0,211.9,0,0,0,0,0.21,0,0,0
Decarb100by2035,p130,NH,ISONE,eastern,2035,15333637,329675.4,0,66124,15729437,14782213.1,12882990,6053031.5,5610122.5,0.0359,0.054,0.135,124417.86,3408.6,0.99,0.99,4.2,0.1,0.01,7.6,47.3,0.14,4.2,9.1,13.3,-66.6,0.1,0.01,9.2,59.6,0.12,-66.6,11,-55.6,0,0,0,0,0,0,0,0,0,35.3,0.7,0.08,12.7,261,0.06,35.3,20.5,55.8,64653,1.2,0.1,116635.7,722.4,2.1,64722.6,138739.1,203461.7,0,41.22,23.44,0,64.66,44.49,25.71,0,70.2,347597.3,84766.9,432364.2,15286526,2846446.5,280504.8,603378.3,0,0,0,0,0,714102.9,162517.6,0,0,0,1409995.4,9969034,0,0,14650.7,207526.9,1924816.8,0,217.5,90.7,0,0,0,0,559,1206.4,0,0,0,507.5,1248.1,0,0,60.1,112.4,0,575.6,869.9,0,0,0,0.21,0,0,376.1
Decarb100by2035,p130,NH,ISONE,eastern,2040,17291694,280176.6,0,92065.6,17663938,16669838.8,11484422,7801125,11457565,0.0359,0.054,0.135,161302.71,3855.4,0.86,0.9,47.8,0.9,0.09,10.8,372,0.12,47.9,21.9,69.8,-17.2,0.7,0.07,10.9,303.4,0.11,-17.1,19.9,2.8,0,0,0,0,0,0,0,0,0,19,0.4,0.05,14.5,170.1,0.08,19,19.6,38.6,1020045.7,19.2,1.9,229496.6,7932,2.5,1021143.4,466558,1487701.4,0,51.54,29.3,0,80.84,55.26,31.97,0,87.23,982811.1,72939.2,1055750.2,21320378,6179515,238398,603378.3,0,0,0,0,0,765946.4,2879145.8,0,801.5,0,1419806.1,9969034,0,0,30299.1,214487.8,5199080.5,0,217.5,90.7,0,0,0,0,592.6,3641,0,1.7,0,507.5,1248.1,0,0,58.3,112.4,0,1548,869.9,0,0,0,0.21,0,0,265.2
Decarb100by2035,p130,NH,ISONE,eastern,2045,19138950,277223.2,0,93517.3,19509692,18450664.4,10895648,6904623,14165266,0.0359,0.054,0.135,148378.87,4271.2,0.78,0.81,43.6,1.5,0.15,13.7,625.3,0.11,43.7,32.4,76.1,1,1.4,0.14,13.6,555.1,0.11,1.1,30.2,31.3,0,0,0,0,0,0,0,0,0,105.7,2.1,0.21,19,847.4,0.08,105.8,44.3,150.1,1166564.6,41.2,4.1,367385.3,16740.3,3,1168918.4,867073.2,2035991.6,466365.1,63.4,27.67,0,91.07,67.73,30.19,0,97.92,2483566.8,103271.5,2586838.5,26770334,8614043,235268.3,603378.3,0,0,0,0,0,804338.4,3130825.2,2747619.8,4165.6,0,1418660,9969034,0,0,47339.4,206420.1,7603285,0,217.5,90.7,0,0,0,0,636,3641,397.6,8.7,0,507.5,1248.1,0,0,50.7,112.4,0,2446.4,869.9,0,0,0,0.21,0,0,256.7
